AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
25,1,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಕಟಗೂರ",
25,2,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ ಆರ್‌ ಸಿ ಶೆಡ್‌,ತುರಡಗಿ",
25,3,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ, ಬಿಸಲದಿನ್ನಿ (ಪಶ್ಚಿಮ ಭಾಗ)",
25,4,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ಬಿಸಲದಿನ್ನಿ (ದಕ್ಷಿಣ ಭಾಗ)",
25,5,"ಸರಕಾರಿ   ಕಿರಿಯ  ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ವಳಕಲದಿನ್ನಿ",
25,6,ಸರಕಾರಿ ಹಿರಿಯ  ಪ್ರಾಥಮಿಕ  ಶಾಲೆ ಸಂಗಮ  ( ಪೂರ್ವ ಭಾಗ) ಸಂಗಮ,
25,7,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಸಂಗಮ (ಫಶ್ಚಿಮ ಭಾಗ ),ಸಂಗಮ",
25,8,"ಸಂಗಮೇಶ್ವರ    ಹೈಯರ ಸೆಕೆಂಡರಿ .ಸ್ಕೂಲ,ಸಂಗಮ",
25,9,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಅರ್ಚಕರ ಕಾಲೋನಿ) ಸಂಗಮ ಪು.ಕೆ,
25,10,"ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,",
25,11,"ಕನ್ನಡ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ಕಮದತ್ತ",
25,12,"ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಧನ್ನೂರ",
25,13,"ಉರ್ದು ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಧನ್ನೂರ",
25,14,"ಗ್ರಾಮ ಪಂಚಾಯತ  ಕಾರ್ಯಾಲಯ (ಪು,ಕೇ)ಮರೋಳ",
25,15,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ಮರೋಳ",
25,16,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಕೊಪ್ಪ ಎಸ್ ಎಮ್",
25,17,"ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ಹುಲ್ಲಳ್ಳಿ",
25,18,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಹಾವರಗಿ",
25,19,ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೌಜಗನೂರ,
25,20,"ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಅನಪಕಟ್ಟಿ",
25,21,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಅಮರವಾಡಗಿ (ಹೊಸ ಕಟ್ಟಡ),
25,22,ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ.ಇಸ್ಲಾಂಪೂರ,
25,23,"ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ  ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,ಕಮಲದಿನ್ನಿ",
25,24,"ಕನ್ನಡ ಗಂಡು ಮಕ್ಕಳ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ದಾಸಬಾಳ",
25,25,ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಇದ್ದಲಗಿ,
25,26,"ಶರಣಬಸವೇಶ್ವರ ಪ್ರೌಡ ಶಾಲೆ,ಇದ್ದಲಗಿ",
25,27,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,ವರಗೊಡದಿನ್ನಿ",
25,28,"ಸರಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ  ಶಾಲೆ,ಕೆಂಗಲ್ ಕಡಪಟ್ಟಿ",
