AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
161,1,ಮದರ್ ಮೇರಿ  ಆಂಗ್ಲ ಶಾಲೆ ಚಿಕ್ಕಬಾಣಸವಾಡಿ,"Mother Mary English School , Chikkabansawadi"
161,2,"ಮದರ್ ಮೇರಿ ಆಂಗ್ಲ  ಶಾಲೆ , ಚಿಕ್ಕಬಾಣಸವಾಡಿ","Mother Mary English School , Chikkabansawadi"
161,3,"ಮದರ್‌ ಮೇರಿ ಇಂಗ್ಲೀಷ್‌ ಶಾಲೆ , ಚಿಕ್ಕಬಾಣಸವಾಡಿ","Mother Mary English School , Chikkabansawadi"
161,4,"ಮದರ್‌ ಮೇರಿ ಇಂಗ್ಲೀಷ್ ಶಾಲೆ ,ಚಿಕ್ಕಬಾಣಸವಾಡಿ","Mother Mary English School , Chikkabanswadi"
161,5,ಸಿ ಎಮ್ ಆರ್ ಕಾಲೇಜ್ ಓ ಎಮ್ ಬಿ ಆರ್ ಲೇಔಟ್,C M R college O M B R layout
161,6,ಸಿ ಎಮ್ ಆರ್ ಕಾಲೇಜ್ ಓ ಎಮ್ ಬಿ ಆರ್ ಲೇಔಟ್,C M R college O M B R layout
161,7,"ಸಿ ಎಮ್ ಆರ್ ಕಾಲೇಜ್, ಓ ಎಮ್ ಬಿ ಆರ್ ಲೇಔಟ್","C M R college, O M B R layout"
161,8,ಸಿ ಎಮ್ ಆರ್ ಕಾಲೇಜ್ ಓ ಎಮ್ ಬಿ ಆರ್ ಲೇಔಟ್,C M R college O M B R layout
161,9,ಸಿ ಎಮ್ ಆರ್ ಕಾಲೇಜ್ ಓ ಎಮ್ ಬಿ ಆರ್ ಲೇಔಟ್,C M R college O M B R layout
161,10,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ,  ,4ನೇ ಅಡ್ಡ ರಸ್ತೆ  ಬಿ .ಚನ್ನಸಂದ್ರ","Govt Higher Primary School , 4th cross , B.Channasandra"
161,11,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , 4ನೇ ಅಡ್ಡ ರಸ್ತೆ  , ಬಿ .ಚನ್ನಸಂದ್ರ","Govt. Higher Primary School , 4th cross, B. Channasandra"
161,12,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಡಾಕ್ಟರ್ಸ್‌ ಬಡಾವಣೆ , ಬಿ .ಚನ್ನಸಂದ್ರ","Govt. Higher Primary School , Doctor`s Layout, B.Channasandra"
161,13,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಡಾಕ್ಟರ್ಸ್‌ ಬಡಾವಣೆ , ಬಿ .ಚನ್ನಸಂದ್ರ","Govt. Higher Primary School , Doctor`s Layout, B. Channasandra"
161,14,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಡಾಕ್ಟರ್ಸ್‌ ಬಡಾವಣೆ , ಬಿ .ಚನ್ನಸಂದ್ರ","Govt. Higher Primary School , Doctor`s Layout, B. Channasandra"
161,15,"ಪ್ರೆಸಿಡೆನ್ಸಿ ಶಾಲೆ 3ನೇ ಎ ಅಡ್ಡ ರಸ್ತೆ, ಕಸ್ತೂರಿ ನಗರ","Presidency school 3rd A cross, Kasturi nagar"
161,16,"ಪ್ರೆಸಿಡೆನ್ಸಿ ಶಾಲೆ 3ನೇ ಎ ಅಡ್ಡ ರಸ್ತೆ, ಕಸ್ತೂರಿ ನಗರ,","Presidency school 3rd A cross, Kasturi nagar,"
161,17,"ಪ್ರೆಸಿಡೆನ್ಸಿ ಶಾಲೆ 3ನೇ ಎ ಅಡ್ಡ ರಸ್ತೆ, ಕಸ್ತೂರಿ ನಗರ,","Presidency school 3rd A cross, Kasturi nagar,"
161,18,"ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಕನ್ನಡ ಮತ್ತು ಆಂಗ್ಲ ಮಾಧ್ಯಮ ಶಾಲೆ ,ಕೃಷ್ಣಯ್ಯನಪಾಳ್ಯ","Swamy Vivekananada Kannada & English Medium School , Krishnaiyanapalya"
161,19,"ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಕನ್ನಡ ಮತ್ತು ಆಂಗ್ಲ ಮಾಧ್ಯಮ ಶಾಲೆ ,ಕೃಷ್ಣಯ್ಯನಪಾಳ್ಯ","Swamy Vivekananada Kannada & English Medium School , Krishnaiyanapalya"
161,20,"ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಕನ್ನಡ ಮತ್ತು ಆಂಗ್ಲ ಮಾಧ್ಯಮ ಶಾಲೆ ,ಕೃಷ್ಣಯ್ಯನಪಾಳ್ಯ","Swamy Vivekananda  Kannada & English Medium School , Krishnaiyanapalya"
161,21,"ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ ಕನ್ನಡ ಮತ್ತು ಆಂಗ್ಲ ಮಾಧ್ಯಮ ಶಾಲೆ ,ಕೃಷ್ಣಯ್ಯನಪಾಳ್ಯ","Swamy Vivekananda Kannada & English Medium School , Krishnaiyanapalya"
