AC NO,Part NO,Polling Station Name(Kannada),Polling Station Name(English)
90,1,"ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ವಿನೋಬ ಭಾವೆ ಹೊಸಕಟ್ಟಡ (ಉತ್ತರ ಭಾಗ)ಚಿತ್ತವಾಡ್ಗಿ",
90,2,"ಸರ್ಕಾರಿ ಮಾದರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ವಿನೋಬ ಭಾವೆ ಹೊಸಕಟ್ಟಡ (ಪೂರ್ವ ಭಾಗ), ಚಿತ್ತವಾಡಗಿ",
90,3,"ತುಂಗಭದ್ರಾ ನಸಿ೵0ಗ್ ಶಾಲೆ, ಚಿತ್ತವಾಡಗಿ",
90,4,"ಸರ್ಕಾರಿ ಕಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,88 ಮುದ್ಲಾಪುರ",
90,5,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ತಾಂಡು ಮೊದಲಿಯಾರ್‌, (ಪೂರ್ವ ಭಾಗ), ಜಬ್ಬಲ್‌ಶಾಲೆ,ಹೊಸಪೇಟೆ",
90,6,"ಶ್ರೀ ರಾಮುಲು ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ತೆಲುಗು ಮತ್ತು ತಮಿಳು ಶಾಲೆ, (ಪೂರ್ವಭಾಗ) ಪಟೇಲ್‌ನಗರ, ಹೊಸಪೇಟೆ",
90,7,"ಶ್ರೀರಾಮುಲು ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ತೆಲುಗು ಮತ್ತು ತಮಿಳು ಶಾಲೆ, (ಪಶ್ಚಿಮ ಭಾಗ )ಪಟೇಲ್ ನಗರ, ಹೊಸಪೇಟೆ",
90,8,"ಗೋಪಿನಾಥ ಮೆಮೋರಿಯಲ್ ಪ್ರೌಢಶಾಲೆ, ಪಟೇಲನಗರ , ಹೊಸಪೇಟೆ",
90,9,"ವಿವೇಕಾನಂದ ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ದಕ್ಪಿಣ ಬಾಗ), ಹೊಸಪೇಟೆ",
90,10,"ಮಹಿಳಾ ಸಮಾಜ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಟ೵ ಹತ್ತಿರ, ಹೊಸಪೇಟೆ",
90,11,"ಮಹಿಳಾ ಸಮಾಜ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಣೆ-2, ಕೋಟ೵ ಹತ್ತಿರ, ಹೊಸಪೇಟೆ",
90,12,"ಹೂಡಾ ಕಛೇರಿ, ಸಿಬ್ಬಂದಿ ಕೋಣೆ, ಐಎಸ್ಆರ್ ರಸ್ತೆ, ಹೊಸಪೇಟೆ",
90,13,"ಹೊಸ ವಿವೇಕಾನಂದ ಸಕಾ೵ರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಣೆ-2, ರಾಣಿಪೇಟೆ, ಹೊಸಪೇಟೆ",
90,14,"ರೋಟರಿ ಕ್ಲಬ್‌ ಮೇನ್‌ಹಾಲ್‌ ಸ್ಟೇಷನ್‌ ರಸ್ತೆ,ಹೊಸಪೇಟೆ",
90,15,"ವಲಯ ಅರಣ್ಯಾಧಿಕಾರಿಗಳ ಕಛೇರಿ, ಸಾಮಾಜಿಕ ಅರಣ್ಯ, ರೈಲ್ವೆಸ್ಟೇಷನ್ ರಸ್ತೆ, ಹೊಸಪೇಟೆ",
90,16,"ಸರ್ಕಾರಿ ಪದವಿಪೂರ್ವ ಬಾಲಕೀಯರ ಕಾಲೇಜ್‌, ( ಪೂರ್ವ ಭಾಗ )",
90,17,"ಸರ್ಕಾರಿ ಪದವಿಪೂರ್ವ ಬಾಲಕೀಯರ ಕಾಲೇಜ್‌, ಪಶ್ಚಿಮ ಭಾಗ",
90,18,ಥಿಯೋಸಾಫಿಕಲ್‌ ಪ್ರಥಮ ದರ್ಜೆ ಮಹಿಳಾ ಕಾಲೇಜು(ಪಶ್ಚಿಮ ಭಾಗ),
90,19,"ಥಿಯಾಸಾಫಿಕಲ್ ಪ್ರಥಮ ದಜೆ೵ ಮಹಿಳಾ ಕಾಲೇಜ್, ಪೂವ೵ ಭಾಗ, ಹೊಸಪೇಟೆ",
90,20,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ರೂಮ ನಂ.1 ಚಪ್ಪರದಹಳ್ಳಿ  ಅನಂತಶಯನ ಗುಡಿ",
90,21,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ರೂಂ ನಂ.3, ಚಪ್ಪರದ ಹಳ್ಳಿ ಅನಂತಶಯನ ಗುಡಿ",
90,22,"ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ (ದಕ್ಷಿಣ ಭಾಗ),",
90,23,"ಸರಕಾರಿ ಪ್ರೌಢ ಶಾಲೆ ಹೊಸ ಕಟ್ಟಡ, ಪೂರ್ವ ಭಾಗ",
90,24,ಮಕಾಱಂಡೇಶ್ವರ ಡಿಎಡಿ ಕಾಲೇಜು ಅನಂತಶಯನಗುಡಿ,
90,25,ವ್ಯವಸಾಯ ಸೇವಾ ಸಹಕಾರ ಸಂಘ ನಿಯಮಿತ ಅನಂತಶಯನಗುಡಿ,
90,26,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪೂರ್ವ ಭಾಗ),ಕೋಂಡನಾಯಕನ ಹಳ್ಳೀ",
90,27,"ಸರಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ (ಪಶ್ಚಿಮ ಭಾಗ),ಕೋಂಡನಾಯಕನ ಹಳ್ಳಿ",
90,28,"ಕಮ್ಯುನಿಟಿ ಹಾಲ್,2ನೇ ಕ್ರಾಸ್,ಸಿದ್ದಲಿಂಗಪ್ಪ ಚೌಕಿ,ಹೊಸಪೇಟೆ",
90,29,"ಶಾರದಾ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, ಕೋಣೆ-1, ಹೊಸಪೇಟೆ",
90,30,ಶಾರದ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಕೋಣೆ-2,
90,31,"ವಾಸವಿ ಪ್ರೌಢಶಾಲೆ, ಹಂಪಿ ರಸ್ತೆ, ಹೊಸಪೇಟೆ",
90,32,"ಪಿ.ವಿ.ಎಸ್‌.ಬಿ.ಸಿ. ಪ್ರೌಢ ಶಾಲೆ, ಹೊಸಕಟ್ಟಡ ಬಸವನ ಕಾಲುವೆ ಪಕ್ಕದಲ್ಲಿ, ಗೊಲ್ಲೆರ ಹಟ್ಟಿ",
90,33,"ಗೀತಾ ಸಕಾ೵ರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ , ಹೊಸಕಟ್ಟಡ, ಹೊಸಪೇಟೆ",
90,34,"ಸರ್ಕಾರಿ ಹಿರಿಯ ಪ್ರಾಥಮಿಕ ಶಾಲೆ, 11ನೆ ವಾರ್ಡ್‌ ಹೊರಕೇರಿ",
